Date,KOSPI,KOSPI 200,KOSDAQ,CESI Global,US Bond Spread,Citi Macro Risk Index,USDKRW,VIX,VKOSPI,DB Risk Index,12M Fwd EPS 1M Chg,12M Fwd BPS 1M Chg,12M Fwd EPS 3M Chg,12M Fwd BPS 3M Chg,12M Fwd PE 1M Chg,12M Fwd PB 1M Chg,Pct MEMB Above MA 200d,KOSPI Target Price,Institional,Foreigner,Retail
2020-03-01,-6.229324071,-5.802551576,-4.941788071,22.5,-15.166,0.772,1.929112055,40.11,33.81,2.1375,-1.106265291,0.069167267,2.237862209,0.032537387,-5.180873624,-6.297842728,13.34,-0.594850515,-22360.9,-33083.96,48973.55
2020-03-08,-7.763737878,-7.749572449,-4.446724053,13.5,28.644,0.88,0.502377019,41.94,27.47,2.13016997,-0.548121877,0.4916975,1.753903673,0.293458325,-7.255350653,-8.214325252,18.94,-0.405503312,-16581.25,-57766.76,67187.52
2020-03-15,-21.04439759,-20.58017887,-23.93781481,15.6,67.034,0.988,3.064700165,57.83,53.86,2.1375,-1.055636344,-0.241991195,0.834293869,-0.413777907,-20.20242144,-20.84832625,5.71,-1.329305359,-5822.24,-105646.22,101277.72
2020-03-22,-27.58826358,-26.93044251,-29.97649665,3,78.343,0.988,3.01699541,66.04,60.73,1.83829564,-3.488309594,-0.915921725,-2.152471255,-0.726305309,-24.97397917,-26.91871026,2.86,-3.854187425,9049.98,-135247.11,114118.42
2020-03-29,-13.55202037,-12.77143497,-14.39261212,-15.3,64.668,0.977,-0.304594437,65.54,54.62,0.842794374,-4.786490266,-0.964826327,-4.318218667,-0.70159275,-9.207029495,-12.7119693,5.57,-5.280590343,1831.71,-120191.42,106038.36
2020-04-05,-15.42872827,-15.77608142,-10.84609161,-15.4,49.717,0.964,3.277643586,46.8,45.34,0.298985178,-7.883503539,-0.32267241,-8.457284004,-0.351829432,-8.189404935,-15.1489567,8.59,-6.720459041,5850.59,-123520.6,106767.29
2020-04-12,5.038838459,3.054228132,16.65267176,-23.4,46.474,0.909,-0.87911367,41.67,35.84,0.141005361,-6.537477546,3.734147391,-8.073669558,3.130690544,12.38890329,1.253616201,13.43,-7.469823532,950.08,-80851.6,73158.66
2020-04-19,22.24435718,19.3522722,35.71138429,-40.5,49.936,0.91,-2.214140636,38.15,31.44,0.00635495,-4.850746269,4.157487176,-8.474848663,3.166092642,28.47855996,17.36833929,20.03,-5.981560948,3867.08,-52735.27,45213.83
2020-04-26,9.971299331,7.053338466,21.06420825,-65.4,47.368,0.914,2.031328704,35.93,37.54,-0.091832622,-4.196791685,4.343988373,-9.67621685,3.24070501,14.78794125,5.388542258,22.01,-4.359105596,-8841.44,-47233.96,53460.75
2020-05-03,12.87323813,11.41562365,12.59489363,-75.7,49.736,0.87,-0.849439662,37.19,30.51,-0.40909796,-1.81839512,2.456416445,-10.97755558,2.245901839,14.71861044,9.296375267,26.96,-2.555267304,3296.26,-26091.75,20429.47
2020-05-10,4.574622454,3.475806452,11.62189576,-59.2,56.357,0.81,0.92331367,27.98,28.77,-0.398513509,-2.230634828,-0.203035259,-9.790961363,3.176431191,6.959426415,4.789115646,34.51,-0.319544457,-3918.73,-33750.81,34489.12
2020-05-17,0.665959792,-0.482315113,9.001402038,-70.5,51.821,0.799,1.066458684,31.89,26.96,-0.43902811,-1.416447176,-0.050116214,-9.285291108,3.534624771,2.113172525,0.714758438,34.64,0.577668912,-13369.24,-46236.25,57023.66
2020-05-24,4.294312894,3.731820361,11.94704247,-58,53.702,0.73,0.102781577,28.16,27.74,-0.633507579,-0.283002181,-0.37142104,-9.094329481,3.123663687,4.58908353,4.682454252,36.38,0.622982965,1097.32,-32717.92,29898.45
2020-05-31,4.212450451,3.939570017,10.6171921,-47.7,50.005,0.669,1.362065294,27.51,25.64,-0.763697991,1.427888637,0.477117083,-8.696353662,2.662725502,2.961010774,4.538951749,38.72,0.683947048,-1881.42,-38831.37,37834.82
2020-06-07,12.13113238,13.24916219,9.821193024,3.2,74.046,0.582,-1.01815797,24.52,25.45,-0.713690112,1.745398225,-0.234717626,-7.710595991,2.430609176,10.20765574,12.38639314,50.98,0.460335196,22795.96,-21064.47,-3546.21
2020-06-14,10.63779005,11.02880334,7.823045684,-5,52.544,0.683,-2.184331947,36.09,32.88,-0.349883885,2.992341032,0.636044914,-5.574002504,4.445901371,7.423073226,9.935602576,40.86,1.460434721,8160.09,-7216.04,-2465.06
2020-06-21,8.689274312,9.147985517,4.720709024,-5.4,54.158,0.654,-2.182068073,35.12,34.04,-0.394694628,2.932655354,0.585273384,-3.046335487,4.686061423,5.595618282,8.059125964,41.7,1.955625926,-173.44,-12100.44,11195.41
2020-06-28,5.175896728,5.612701252,5.170384486,17.5,49.771,0.666,-2.980841488,34.73,30.56,-0.456654347,2.691877246,0.72950495,-1.525079078,4.419118311,2.418295733,4.416521523,37.12,2.602838059,-25986.71,-8987.9,34043.69
2020-07-05,-1.350217932,-1.627554883,0.383019044,25,52.729,0.577,-0.727164308,27.68,24.78,-0.823912769,1.18852459,0.731201225,1.378460817,3.513592851,-2.511252887,-2.056377079,39.53,2.793033997,-44346.59,-16080.56,59493.36
2020-07-12,0.841814004,1.164028675,3.585502507,38.5,51.248,0.586,0.02491384,27.29,24.83,-0.849905066,-0.299763648,-0.568077051,0.728013978,0.114157957,1.143824082,1.422594142,40.65,2.500770114,-35169.14,-24964.1,59727.37
2020-07-19,2.795938954,2.893743163,5.550988505,57.5,50.747,0.566,-0.397550231,25.68,22.34,-1.046784512,0.246998679,-0.168042812,2.148083114,0.338580409,2.539796101,2.973712383,47.58,2.732029371,-28293.4,-16059.05,44355.59
2020-07-26,3.082004076,2.568988637,5.89144395,73,47.982,0.565,0.064130326,25.84,22.5,-0.972511347,1.554433865,0.5787483,4.386533813,0.651167183,1.504434898,2.49017038,49.41,4.215103065,-21334.11,-11885.87,34669.6
2020-08-02,4.504717967,4.697610969,8.391608392,90.5,42.93,0.6,-0.63571518,24.46,23.57,-0.487278117,2.349129202,0.11225157,5.681682399,1.14524017,2.109413267,4.387827318,50.33,5.970947892,-35347.03,12026.14,25264.72
2020-08-09,9.367282874,9.650599874,10.97553085,98.9,46.744,0.566,-1.638092075,22.21,22.07,-0.339537844,2.445793582,0.33103568,5.545958182,0.649926379,6.75637633,9.005186233,55.09,6.525404545,-41881.34,22401.37,20606.4
2020-08-16,9.372203217,9.490002401,6.614999617,115.9,61.048,0.534,-1.705252676,22.05,22.58,-0.350947058,3.128581251,0.664257145,6.857448198,1.055731906,6.056641771,8.651957953,60.29,8.138980515,-45134.14,9461.41,36239.83
2020-08-23,4.73314428,5.332691117,0.152239557,107.6,52.936,0.518,-1.256814682,22.54,26.89,-0.020738834,2.310081898,0.21539087,7.101046532,1.244002133,2.372867718,4.498953732,46.28,6.171987302,-37149.78,4307.54,33335.48
2020-08-30,4.642633271,4.316450621,3.18901018,108.9,61.717,0.473,-0.549944166,22.96,26.4,0.040132868,2.775736333,0.799830041,7.086057607,1.47009901,1.814192696,3.807909605,50.46,5.142942006,-35573.69,-11994.82,46011.98
2020-09-06,0.705030893,-0.172761301,0.980609354,84.5,60.363,0.523,0.423728814,30.75,27.83,0.287342872,3.318658991,1.276122162,7.177985948,2.174163165,-2.531512051,-0.562283737,57.79,4.808506117,-28533.38,-32793.12,59261.4
2020-09-13,-0.448599994,-0.873950633,6.396177383,94.2,55.42,0.489,0.193322359,26.87,21.68,0.13001288,2.478053117,0.548918182,6.323860033,0.968241825,-2.854259335,-0.999362109,62.13,3.490076741,-40521.33,-25008.14,62626.67
2020-09-20,4.678055533,3.994643324,11.66693886,91.7,59.989,0.486,-2.180638092,25.83,21.59,-0.415583926,3.218505024,0.783648314,7.398472055,1.443676211,1.412413836,3.871398376,63.81,4.323192775,-42206.62,-16336.91,54911.66
2020-09-27,-3.186761832,-2.776710223,-3.924878165,87.1,55.555,0.522,-1.002127516,26.38,26.13,-0.19175688,2.799779978,-0.61784772,7.198577492,0.112840192,-5.822153224,-2.590617176,50.84,3.852156841,-44334.32,-23628.09,67529.08
2020-10-04,-1.704211971,-0.830048393,-2.065724447,83.5,60.648,0.507,-1.936557567,27.63,24.15,0.03736802,2.55653884,-0.912511503,8.626974484,0.506904456,-3.939953775,-0.750326229,58.68,2.927388597,-30827.82,-1269.62,32029.51
2020-10-11,-0.197355519,0.322325802,-1.893206069,78.6,67.14,0.395,-3.317212093,25,21,0.49775912,3.545868575,-0.487249527,10.42497832,1.050318212,-3.49373206,0.322164948,65.45,2.472569339,-13312.44,10448.78,3199.05
2020-10-18,-2.937738352,-2.060366218,-6.192061921,68.9,64.928,0.411,-1.134875224,27.41,22.03,0.495107934,2.235652779,-0.597196312,9.528993812,1.007594319,-5.059445383,-2.3562172,63.04,1.62309868,-13709.41,5756.88,11835.1
2020-10-25,3.599278565,3.696017393,-0.037115851,59.3,74.913,0.415,-3.378787491,27.55,21.9,0.491559198,3.579645781,0.954722361,9.336345665,0.487072639,0.019682941,2.625991731,68.74,1.54504745,6646.63,10269.46,-14900.85
2020-11-01,-2.609229818,-2.5336091,-6.543653835,82.5,78.222,0.504,-2.737636068,38.02,31.97,1.102243073,5.188025993,1.254795616,11.64000226,1.65395253,-7.618894343,-3.867645448,57.07,2.359805863,-7018.61,-3820.89,12697.84
2020-11-08,1.025936889,1.458405519,-3.997154723,72.5,72.72,0.319,-2.346030833,24.86,21.74,-0.708807416,4.764896848,1.438059576,12.92470934,2.165278466,-3.691978917,-0.428173839,68.91,1.879898738,4206.54,5783.55,-8049.67
2020-11-15,6.506002486,6.798576147,0.635613547,59.8,80.248,0.286,-2.753397077,23.1,19.77,-0.89892428,5.210567617,1.13888121,11.74019335,1.483837192,1.229407827,5.308763848,78.63,1.890664277,8737.36,27642.48,-36842.41
2020-11-22,8.162029134,8.205470314,7.698210352,65.4,75.334,0.29,-1.661091448,23.7,19.21,-0.922647273,4.69573303,1.404341399,11.88583416,1.679246387,3.311003058,6.663763066,82.36,1.618309364,-13064.8,38422.82,-25209.28
2020-11-29,16.15684891,16.95291777,11.72144074,72.9,74.924,0.284,-2.756530015,20.84,19.66,-1.003180549,4.258659105,0.937368171,13.25082508,1.792656082,11.41443529,15.07864144,83.92,1.624864373,-21850.7,73890.37,-50041.24
2020-12-06,13.03331264,14.13536169,9.199550658,76.1,88.387,0.287,-3.457230824,20.79,21.01,-0.514564783,3.753498601,-0.217481678,13.39997815,0.658561494,8.945411792,13.27671469,85.23,2.531276022,-41010.29,45510.47,-1984.31
2020-12-13,11.0747553,11.77371408,10.64184761,81.8,81.784,0.33,-2.316889542,23.31,19.85,-0.096351356,3.341454925,0.334929703,12.68163088,1.267859016,7.48362956,10.707218,88.08,3.11126544,-39988.98,-354.07,41568.52
2020-12-20,8.563931858,9.080500264,8.855639063,94.8,86.257,0.286,-1.30949496,21.57,19.57,-0.296540495,4.036117827,0.499482104,12.77210248,1.392554978,4.349378944,8.023683136,88.36,4.139015019,-36481.37,-22216.69,60769.42
2020-12-27,6.584898137,7.498653361,4.869235286,90,83.687,0.256,-0.210243955,21.53,21.53,-0.611646136,2.394482491,-0.034508541,12.8043234,2.390144092,4.181195565,6.645538279,86.38,3.21442098,-8350.21,-42050.89,51120.97
2021-01-03,5.199436197,5.891793379,5.981877079,85.8,82.697,0.294,0.355885045,22.75,22.09,-0.245270737,1.835348524,0.719832425,12.60253542,2.316786908,2.908474628,4.35607858,89.22,2.596591589,-12089.82,-33258.87,44069.05
2021-01-10,13.79464705,15.57597249,6.392443238,85.7,102.911,0.194,-0.002752622,21.56,29.18,-0.607789076,2.160419574,-0.210646674,11.17394492,1.54934032,11.38696318,14.02766017,90.39,5.171059004,-41843.73,1865.96,37158.09
2021-01-17,11.31672547,13.1556991,1.815801698,83,100.235,0.227,-0.013641572,24.34,31.56,-0.440748043,0.777804126,-0.214908463,11.16400732,1.782495104,10.46130443,11.55736156,89.23,9.183993115,-119791.25,567.15,114003.52
2021-01-24,11.89122364,12.64570916,5.523969505,81.6,100.946,0.17,0.188891714,21.91,29.36,-0.57652333,2.253106916,-0.166848858,11.35964459,1.252625846,9.330301529,12.05423477,88.98,11.12738477,-154166.3,989.49,147769.88
2021-01-31,3.575467988,3.922525624,-4.098428368,77.2,100.97,0.311,3.034099073,33.09,35.73,0.192866802,2.838221381,-0.221377057,10.08709743,0.825131684,1.102593643,3.892324482,81.99,15.09284606,-173826,-52154.29,223384
2021-02-07,-1.000894619,-1.608479383,-2.062179208,81.2,113.309,0.162,3.116971299,20.87,28.65,-0.267665856,3.188583271,0.135729034,9.50119952,0.24558108,-4.05695772,-1.130363036,85.23,12.37512046,-156725.55,-61507.24,218137.02
2021-02-14,0.47571211,-0.185524344,-0.013479325,74.8,116.51,0.118,0.321985029,19.97,26.43,-0.436124191,4.169607982,-0.160285224,10.064144,0.475061211,-3.457987041,0.67767895,84.97,7.822317019,-74685.11,-47603.42,122769.3
2021-02-21,-1.051063003,-1.449207501,-1.517377906,83.9,130.763,0.123,0.23385664,22.05,26.86,0.377065191,3.117316881,0.510219763,9.68076183,0.359841946,-4.039481903,-1.549809382,85.62,6.568800758,-80044.99,-54878.24,135280.09
2021-02-28,1.234455902,1.322424362,-1.592497281,83.2,136.183,0.345,0.440729483,27.95,31.34,1.444007431,2.493100276,0.831430052,8.222837437,0.719311363,-1.22935552,0.402661064,79.64,3.249840385,-53503.37,-20082.87,84380.94
2021-03-07,-3.024068858,-2.669501536,-4.541977631,75.9,152.557,0.295,0.166398235,24.66,29.09,0.794355545,2.259345474,0.833621319,7.924273809,1.301561951,-5.168564568,-3.830426437,81.19,3.121065086,-48126.93,-34203.07,93212.23
2021-03-14,-1.489721278,-0.838794233,-4.02567639,64,158.667,0.252,2.76888764,20.69,25.64,0.272298566,1.911000678,0.82723476,8.540634172,0.96805384,-3.427788912,-2.339082878,80.8,2.237566388,-57167.34,-16535.88,86359.82
2021-03-21,-2.191065832,-1.907635292,-1.346996715,41.1,170.837,0.239,2.279756199,20.95,23.61,0.173718134,2.033379819,0.392572093,7.569362106,0.253080482,-4.143002246,-2.575974409,84.61,2.167891381,-40562.52,-18518.38,72237.6
2021-03-28,0.931313165,0.726988851,4.678644112,49.1,165.571,0.263,0.516230096,18.86,20.36,-0.147612058,3.330042187,0.221180824,9.211649749,0.97692883,-2.319957402,0.706190061,83.51,1.920907853,-47939.13,-13185.76,62422.85
2021-04-04,2.859635325,2.849514563,5.047212717,57.5,170.209,0.25,0.166121811,17.33,19.51,-0.38582308,4.24031423,0.095582271,10.4730369,0.673706304,-1.325920223,2.759458521,85.12,1.272641626,-44205.29,10286.03,34716.74
2021-04-11,2.537004115,1.963328767,6.904450615,57.6,164.582,0.249,-1.10365149,16.69,16.69,-0.474918718,5.044773473,0.694283467,11.60512434,1.883672912,-2.384768207,1.826484018,86.78,1.936479477,-53167.48,1225.2,51295.61
2021-04-18,5.234032893,4.727422441,7.300627028,61.3,156.462,0.231,-1.31738327,16.25,17.61,-0.636722153,5.542083682,1.185675938,12.65471316,1.66023358,-0.289530632,4.000691264,88.53,2.059667075,-50357.81,17468.82,34969.38
2021-04-25,4.771112229,3.741916733,7.329361346,67,153.746,0.248,-1.018302888,17.33,18.33,-0.486163087,5.207609451,1.466599813,12.36721251,2.629091747,-0.414139808,3.255129426,88.3,2.519275386,-58530.44,14375.39,45439.5
2021-05-02,1.126317142,-0.325671402,1.377191807,77.5,161.066,0.249,-1.351603033,18.61,18.84,-0.510806897,9.05198253,0.454248018,17.14811408,1.355392204,-7.264133248,0.675561561,84.51,3.522566932,-60569.93,-7524.87,71997.52
2021-05-09,2.085648237,1.004006599,-1.120892671,75.7,155.932,0.212,0.028545941,16.69,16.43,-0.537551285,8.870695476,-0.226812994,17.75069606,1.514802442,-6.23278758,2.318301041,85.32,3.286679201,-32005.45,-25910.59,61966.64
2021-05-16,-1.416235752,-2.835140948,-5.373818054,77.5,161.572,0.224,1.111877649,18.81,19.32,-0.392351287,8.304787367,-0.859457608,17.12672239,0.948312196,-8.977563575,-0.556663343,84.94,3.219534438,-26257.13,-96895.39,127171.82
2021-05-23,-0.931546405,-1.461455853,-5.959174928,72.9,161.397,0.225,0.810498913,20.15,20.09,-0.489475405,8.008917145,-1.030611366,17.69760223,1.055778111,-8.278467925,0.100612057,83.66,2.173913043,-2071.47,-96857.12,103824.02
2021-05-30,1.538187848,1.084382991,-0.443337231,68.4,160.125,0.141,0.180705019,16.74,17.03,-0.714155909,2.909533532,0.502563947,17.62409119,1.024817174,-1.334919055,1.056869653,84.31,1.037679253,20281.98,-91549.76,73767.12
